token,pos
सरकार,NOUN
कोण,NOUN
स्थापन,NOUN
करतंय,NOUN
एरंडाच्या,PP
बियांपासून,NOUN
रायसिन,NOUN
विषाची,NOUN
चर्चा,NOUN
एकदा,NOUN
होताना,NOUN
जगभरात,NOUN
विषाचा,NOUN
वापर,NOUN
कृत्य,NOUN
करण्याचे,NOUN
झाल्याचे,NOUN
भारतातही,NOUN
प्रसारमाध्यमांमध्ये,PP
बातम्यांचा,NOUN
विषय,NOUN
ठरला,PP
याला,PP
निमित्त,NOUN
ठरले,VERB
पोलिसांनी,NOUN
अहमद,NOUN
मोहिउद्दीन,NOUN
सय्यद,NOUN
आझाद,NOUN
सुलेमान,NOUN
शेख,NOUN
मोहम्मद,NOUN
सुहेल,NOUN
सलीम,NOUN
तिघांना,NOUN
अटक,NOUN
केली,VERB
पीटीआयने,PP
दिलेल्या,NOUN
वृत्तानुसार,NOUN
दहशतवाद,NOUN
विरोधी,NOUN
पथकाने,PP
एटीएस,NOUN
सांगितलं,NOUN
तिघांनी,NOUN
लखनऊ,NOUN
दिल्ली,VERB
अहमदाबादमध्ये,PP
कटाची,NOUN
पूर्वतयारी,NOUN
विविध,NOUN
ठिकाणांची,NOUN
रेकी,NOUN
पण,PART
त्यांनी,NOUN
त्यासाठी,PP
निवडलेला,PP
मार्ग,NOUN
चर्चेचा,NOUN
बनला,PP
एटीएसने,PP
संशयित,NOUN
आरोपींनी,NOUN
लोकांना,NOUN
मारण्यासाठी,PP
बियांमधून,NOUN
काढलेलं,NOUN
वापरण्याची,NOUN
योजना,NOUN
आखली,VERB
पोलिसांच्या,PP
म्हणण्यानुसार,NOUN
मोहिउद्दीनने,PP
चीनमध्ये,PP
एमबीबीएसचं,NOUN
घेतलेलं,NOUN
रसायनशास्त्रातील,NOUN
ज्ञान,NOUN
वापरून,NOUN
त्याने,PP
केल्याचा,NOUN
मोहिउद्दीनचे,NOUN
इस्लामिक,NOUN
स्टेटशीही,NOUN
असल्याचे,NOUN
बनवलेल्या,NOUN
विषानं,NOUN
खरंच,NOUN
मरू,NOUN
प्रकरणामुळे,NOUN
जेवणातून,NOUN
चपाती,NOUN
भात,NOUN
पूर्णपणे,NOUN
बंद,NOUN
केले,VERB
फायदे,NOUN
पदार्थांना,NOUN
पर्याय,NOUN
संशयितांना,NOUN
तेव्हा,NOUN
त्यांच्याकडे,PP
एरंडाचं,NOUN
सापडलं,NOUN
इंडियन,NOUN
एक्सप्रेस,NOUN
ने,PART
संशयितांपैकी,NOUN
एकाने,PP
पोलिसांना,NOUN
काढण्याचा,NOUN
परंतु,NOUN
करायचा,NOUN
अजून,NOUN
तपासून,NOUN
त्याच,NOUN
दिशेने,PP
तपास,NOUN
एटीएसचे,NOUN
डीआयजी,NOUN
आरोपी,NOUN
दहशतवादी,NOUN
हल्ल्याच्या,PP
तयारीत,NOUN
केलेलं,NOUN
बनवण्याच्या,PP
प्रयत्नात,NOUN
असतानाच,NOUN
पकडलं,NOUN
होणारं,NOUN
विषारी,NOUN
द्रव्य,NOUN
वनस्पतीचं,NOUN
शास्त्रीय,NOUN
रिकिनस,NOUN
कम्युनिस,NOUN
काढल्यानंतर,NOUN
उरलेल्या,NOUN
अगदी,NOUN
छोटासा,NOUN
डोस,NOUN
घेतला,PP
तरी,NOUN
धोकादायक,NOUN
नसतं,NOUN
बियांच्या,PP
घट्ट,NOUN
पिप्पी,NOUN
विशेष,NOUN
शुद्धीकरणाच्या,PP
पद्धतीने,PP
वेगळं,NOUN
काढलं,NOUN
भारतासह,NOUN
देश,NOUN
सदस्य,NOUN
ऑर्गनायझेशन,NOUN
प्रोहिबिशन,NOUN
केमिकल,NOUN
वेपन्स,NOUN
मते,NOUN
रायसिनचा,NOUN
रासायनिक,NOUN
शस्त्रांच्या,PP
यादीत,NOUN
सिद्ध,NOUN
गुन्ह्यांमध्ये,PP
एकाच,NOUN
खून,NOUN
स्पष्ट,NOUN
शरीरात,NOUN
मार्गांनी,NOUN
इंजेक्शनने,PP
तोंडाद्वारे,NOUN
त्वचेद्वारे,NOUN
श्वासोच्छवासातून,NOUN
वासही,NOUN
चवही,NOUN
अन्नात,NOUN
मिसळलं,NOUN
कोणी,NOUN
ओळखू,NOUN
शकत,NOUN
रसायनशास्त्रानुसार,NOUN
लेक्टिन,NOUN
नावाचं,NOUN
प्रोटीन,NOUN
म्हणजेच,NOUN
प्रथिन,NOUN
कार्बोहायड्रेटशी,NOUN
चिकटणारं,NOUN
जण,PART
गैरवापर,NOUN
कॅन्सरवरील,NOUN
उपचारासाठीही,NOUN
सिकंदराबादच्या,PP
गांधी,NOUN
मेडिकल,NOUN
कॉलेजचे,NOUN
भूलशास्त्राचे,NOUN
किरण,NOUN
मदाला,PP
बीबीसीशी,NOUN
बोलताना,NOUN
त्यांच्या,PP
श्वासाद्वारे,NOUN
तोंडाने,PP
गेलं,NOUN
हानी,NOUN
शकते,NOUN
शरीरातील,NOUN
पेशींमध्ये,PP
होण्याची,NOUN
थांबवतं,NOUN
साधारण,NOUN
36,NUM
72,NUM
तासांत,NOUN
माणसाचा,NOUN
मृत्यू,NOUN
अमेरिकेची,NOUN
संस्था,NOUN
सीडीसीने,PP
सेंटर्स,NOUN
डिसीज,NOUN
कंट्रोल,NOUN
अँड,NOUN
प्रिव्हेन्शन,NOUN
आपल्या,NOUN
वेबसाइटवर,PP
माहितीनुसार,NOUN
पांढऱ्या,NOUN
पिठासारखं,NOUN
दिसतं,NOUN
द्रव,NOUN
घन,PART
अशा,NOUN
रूपांत,NOUN
मिळवतात,VERB
वेगवेगळ्या,NOUN
प्रकारच्या,PP
अॅलर्जी,NOUN
शकतात,VERB
हवा,NOUN
मिसळून,NOUN
जाऊ,NOUN
श्वास,NOUN
डोळ्यांद्वारे,NOUN
जखमांमधूनही,NOUN
प्रवेश,NOUN
गेल्यानंतर,NOUN
तासांपासून,NOUN
दिवसांपर्यंत,NOUN
कोणतीही,NOUN
लक्षणं,NOUN
दिसू,NOUN
सहा,NOUN
पचनसंस्थेवर,PP
जाणवू,NOUN
साधारणपणे,NOUN
रायसिनमुळे,NOUN
यकृत,NOUN
मेंदूची,NOUN
मध्यवर्ती,NOUN
मज्जासंस्था,NOUN
सीएनएस,NOUN
मूत्रपिंड,NOUN
एड्रिनल,NOUN
ग्रंथींवर,PP
अधिवृक्क,NOUN
ग्रंथी,NOUN
यावर,PP
सायटोटॉक्सिक,NOUN
पेशींना,NOUN
पोहोचवणारा,NOUN
रायसिनच्या,PP
झाल्यानंतर,NOUN
दिवसांत,NOUN
दगावण्याची,NOUN
शक्यता,NOUN
रूपात,NOUN
गेला,PP
किती,NOUN
शरीराच्या,PP
रायसिनसाठी,PP
प्रतिकारक,NOUN
औषध,NOUN
अँटिडोट,NOUN
तरीही,NOUN
प्राथमिक,NOUN
उपचार,NOUN
शक्य,NOUN
तितक्या,NOUN
लवकर,NOUN
रुग्णाला,PP
डॉक्टरांकडे,PP
जाणं,NOUN
गरजेचं,NOUN
परिस्थितीचं,NOUN
गांभीर्य,NOUN
पाहून,NOUN
त्यानुसार,NOUN
पाहिजेत,NOUN
थोड्या,NOUN
बियांचं,NOUN
सेवन,NOUN
केल्यासही,NOUN
फार,NOUN
बियांना,NOUN
प्रक्रियेने,PP
शुद्ध,NOUN
रिफाइन,NOUN
केल्यावरच,NOUN
बियात,NOUN
एवढं,NOUN
ठरावं,NOUN
वेळी,NOUN
बिया,NOUN
खाल्ल्या,NOUN
विषबाधा,NOUN
बल्गेरियाच्या,PP
कम्युनिस्ट,NOUN
राजवटीतून,NOUN
पळून,NOUN
लंडनमध्ये,PP
राहणाऱ्या,NOUN
जॉर्ज,NOUN
मार्कोव्ह,NOUN
अशाप्रकारचं,NOUN
एकमेव,NOUN
1978,NUM
बीबीसीच्या,PP
लंडनच्या,PP
वॉटरलू,NOUN
ब्रिजवर,PP
हल्ल्याला,PP
अम्ब्रेला,PP
असॅसिनेशन,NOUN
मर्डर,NOUN
असंही,NOUN
1960च्या,PP
दशकात,NOUN
बल्गेरियातील,NOUN
प्रसिद्ध,NOUN
1969,NUM
पक्षाकडून,NOUN
त्रास,NOUN
स्थायिक,NOUN
झाले,VERB
सेवेसाठीही,NOUN
संस्थांसाठी,PP
केलेल्या,NOUN
अहवालांमुळे,NOUN
शासक,NOUN
संतप्त,NOUN
त्यांची,NOUN
हत्या,NOUN
अज्ञात,NOUN
व्यक्तीने,PP
छत्रीने,PP
त्यांच्यावर,PP
वार,NOUN
मांडीमध्ये,PP
वेदना,NOUN
जाणवत,NOUN
रात्री,NOUN
ताप,NOUN
चार,NOUN
त्यांचा,NOUN
त्यावेळी,NOUN
मृत्यूचं,NOUN
समजलेलं,NOUN
नव्हतं,NOUN
तपासात,NOUN
समजलं,NOUN
त्याच्या,PP
मृत्यूचे,NOUN
रायसिनने,PP
भरलेली,VERB
छोटी,NOUN
धातूची,NOUN
नळी,NOUN
गोळी,NOUN
पॅलेट,NOUN
बल्गेरिया,NOUN
सोव्हिएत,NOUN
केजीबी,NOUN
सहभाग,NOUN
रायसिनची,NOUN
प्रकरणं,NOUN
पहिल्या,NOUN
महायुद्धाच्या,PP
काळापासूनच,NOUN
उपयोग,NOUN
झाल्याच्या,PP
नोंदी,NOUN
जगभर,NOUN
अनेकवेळा,NOUN
पोहोचवण्यासाठी,PP
वापरायचे,NOUN
असे,NOUN
कट,PART
वेळोवेळी,NOUN
उधळवून,NOUN
लावले,VERB
ओबामा,NOUN
ट्रम्प,NOUN
यांच्यासारख्या,NOUN
दिग्गज,NOUN
नेत्यांना,NOUN
पावडर,NOUN
पाठवण्यात,NOUN
आल्याच्या,PP
घटना,NOUN
घडल्या,NOUN
गुजरातप्रमाणेच,NOUN
2018,NUM
जर्मनीतही,NOUN
करणाऱ्यांना,NOUN
प्रकरणांची,NOUN
उघडकीस11,NOUN
पतीला,PP
मारुन,NOUN
स्वयंपाकघरात,NOUN
पुरलं,NOUN
महिने,PP
तिथेच,NOUN
स्वयंपाक,NOUN
वर्षानंतर,NOUN
उघड,NOUN
गूढ8,NOUN
गूढ,NOUN
टिंडर,NOUN
डेटचा,NOUN
भयानक,NOUN
शेवट,NOUN
20,NUM
मिनिटांच्या,PP
भेटीचा,NOUN
माझ्या,NOUN
आयुष्यावर,PP
तुरुंगात,NOUN
बाहुबली,VERB
नेते,NOUN
अनंत,NOUN
मोकामातून,NOUN
आघाडीवर,PP
प्रवास3,NOUN
नेता5,NOUN
4जेवणातून,NOUN
5कर्जाचे,NOUN
6जेव्हा,NOUN
7रुग्णालयातून,NOUN
8गरम,NOUN
9दिल्ली,VERB
बॉम्बस्फोटानंतर,NOUN
डॉक्टर,NOUN
प्राध्यापकाला,PP
तपासाच्या,PP
केंद्रस्थानी,NOUN
विद्यापीठानं,NOUN
10जवाहरलाल,NOUN
घरात,NOUN
बेशुद्ध,NOUN
पडल्यामुळे,NOUN
गोविंदा,NOUN
11,NUM
रोजी,NOUN
मुंबईतील,NOUN
जुहू,NOUN
क्रिटी,NOUN
केअर,NOUN
रुग्णालयात,NOUN
दाखल,NOUN
12,NUM
गोविंदाला,PP
सुटी,NOUN
देण्यात,NOUN
आल्यानंतर,NOUN
परतला,PP
परिस्थितीमध्ये,PP
आपले,VERB
चाहते,NOUN
पाठीशी,NOUN
उभे,NOUN
राहिले,VERB
म्हणत,NOUN
चाहत्यांचे,NOUN
आभार,NOUN
मानले,VERB
अति,NOUN
व्यायामामुळे,NOUN
थकवा,NOUN
मी,PART
पडलो,NOUN
जाण्याचा,NOUN
निर्णय,NOUN
घेतल्याचे,NOUN
ANI,NOUN
वृत्तसंस्थेला,PP
आगामी,NOUN
चित्रपटामध्ये,PP
फिट,NOUN
दिसण्यासाठी,PP
मेहनत,NOUN
वर्षांपासून,NOUN
माझे,NOUN
चित्रपट,NOUN
माझ्याबद्दल,NOUN
चाहत्यांना,NOUN
प्रेम,NOUN
वाटते,NOUN
जसा,NOUN
आई,PART
वडिलांचा,NOUN
आशीर्वाद,NOUN
तसे,NOUN
कधी,NOUN
याआधी,NOUN
गोविंदाचे,NOUN
सहकारी,NOUN
कायदेशीर,NOUN
सल्लागार,NOUN
लिगल,NOUN
अॅडव्हायझर,NOUN
ललित,NOUN
बिंदल,NOUN
आल्याचे,NOUN
लेखात,NOUN
सोशल,NOUN
मीडियावरील,NOUN
वेबसाईट्सवरचा,NOUN
मजकुराचा,NOUN
कुठलाही,NOUN
मजकूर,NOUN
अपलोड,NOUN
करण्यापूर्वी,NOUN
आम्ही,NOUN
तुमची,NOUN
परवानगी,NOUN
